	7809779
1916	1768341
1949	1847412
1936	1847412
1899	1768341
	8508797
	7166450
	241660
1951	1847412
1950	1847412
1948	1847412
1947	1847412
1946	1847412
1945	1847412
1944	1847412
1943	1847412
1942	1847412
1941	1847412
1940	1847412
1938	1847412
1935	1847412
1934	1847412
1908	1768341
1902	1768341
1901	1768341
1894	1768341
	1768617
V. 19	40649222
V. 14	40649222
	70170484
	3214283
	32027997
	3133477
	3122538
	29781254
	29011620
	2719899
	26040240
	25418255
2011	4791799
2008	4791799
2005	4791799
2004	4791799
2003	4791799
2002	4791799
1999	4791799
1939	1847412
1896	1768341
	1788884
	17685587
	13514753
	1193149
	1184940
	10041907
V. 9	40649222
V. 8	40649222
V. 7	40649222
V. 6	40649222
V. 5	40649222
V. 2	40649222
V. 22	40649222
V. 21	40649222
V. 20	40649222
V. 18	40649222
V. 17	40649222
V. 16	40649222
V. 15	40649222
V. 13	40649222
V. 12	40649222
V. 11	40649222
V. 10	40649222
	9924346
	9809834
	932137
	8891746
	8767197
	8685377
	8325069
	8069071
	794452476
	7744066
	77133031
	74808694
	747952451
	747722934
	747430957
	746219150
	733775436
	729577585
	728650201
	712648955
	71224346
	707411241
	706533378
	706120242
	706076663
	70284944
	701703261
	701089811
	700944696
	686733741
	680063826
	6777965
	670107576
	670105633
	669019496
	665089247
	66387193
	656366149
	6536741
	652546359
	650826010
	6388934
	63166094
	63120069
	614379652
	611527786
	608717523
	605899868
	5797787
	5709349
	557091876
	554775850
	5535606
	551223883
	53454695
	53346248
	52930656
	52860665
	52741840
	52590835
	52583763
	52570142
	52522584
	5250083
	52399014
	52397446
	52186487
	52138687
	51994986
	51958325
	51946025
	515824086
	51571913
	51556513
	51508227
	51242862
	51198914
	49918483
	49751834
	49521288
	49200143
	48622276
	48528877
	48268453
	48233844
	48180191
	48162412
	47848965
	47786477
	47440798
	472670504
	47034889
	46961251
	46916427
	46796034
	46592185
	46547633
	46514680
	46487658
	46457094
	46401076
	46392409
	46379821
	45998594
	45592712
	45576952
	45535168
	45534990
	45482058
	45446890
	45430261
	45430161
	45430150
	45401860
	45400745
	45354908
	45302015
	45287719
	45277301
	45270940
	45270436
	45203208
	45180965
	45180736
	45105699
	45081703
	45059584
	45059485
	45030873
	45009988
	45009133
	44996541
	44990246
	44969000
	44943221
	44943193
	44906429
	44899264
	44876430
	44876428
	44870371
	44869975
	44869860
	44869636
	44853232
	44852938
	44844427
	44740259
	44730597
	44692801
	44685497
	44675572
	44656390
	44595505
	44568198
	44529063
	44507983
	44422093
	44406668
	44272947
	44259925
	44185852
	44183708
	44167782
	44166751
	44166714
	44083516
	44070438
	44070429
	44066757
	44060492
	44048495
	44020340
	44019446
	44009650
	44008609
	43984626
	43984608
	43967985
	43967785
	43967671
	43967574
	43962174
	43962088
	43819182
	43818966
	43812216
	43765720
	43762821
	43722686
	43687653
	43687586
	43687510
	43648923
	43440644
	43361439
	43287407
	43285978
	43271930
	43264730
	43078006
	43065017
	4300424
	42981527
	42943496
	42895594
	42877088
	42873233
	42841355
	42796000
	42727136
	42711675
	42693927
	42647494
	42582414
	42581871
	424512097
	424511961
	42446790
	42395843
	42395083
	42327264
	42290898
	42240836
	42189353
	42077643
	42056648
	41638958
	41594713
	41594659
	41523999
	41362688
	41362508
	41320327
	41264340
	41122365
	41103987
	41029975
	41027984
	40959924
	40902939
	40885251
	40778073
	40756009
	40694529
	40648396
	40625437
	40618776
	40585815
	405658194
	40560330
	40544825
	40532603
	40519067
	40508113
	40502658
	40494570
	40491052
	40469604
	40463252
	40456295
	40421353
	40389542
	40357814
	4032031
	40243817
	40213828
	40187662
	40187607
	40172872
	40145598
	40107258
	40062618
	40055459
	40055432
	40055378
	39978695
	39947223
	39947208
	39907310
	39901277
	39900271
	39900199
	39883264
	39883214
	39860663
	39798166
	39789619
	39779697
	39762868
	39741003
	394877
	39453501
	39370330
	39218638
	39210529
	39210486
	39197137
	39081221
	39080335
	39068498
	39067836
	39061435
	38926128
	38756207
	38483030
	38300767
	38108871
	38108833
	38108807
	38108077
	38108029
	38107832
	38100045
	38062955
	38024071
	38023779
	37967908
	37930947
	3792098
	37885991
	37851959
	37446007
	3720517
	36176661
	35782784
	3561678
	3550219
	34616812
	3458485
	3435713
	34311954
	33952966
	33830890
	32988245
	32115886
	3202759
	3075606
	30657384
	3054635
	3054569
	30521809
	3043236
	30264556
	29867185
	2951662
	29422745
	29422737
	29348786
	29331715
	29264522
	29235584
	29205443
	29149888
	29010408
	28883471
	28820617
	28736980
	28563804
	28261727
	28234409
	28233845
	28227115
	27930059
	27870596
	27843492
	27825052
	27818084
	27787016
	27774177
	27762296
	27759974
	27755186
	27747310
	27696809
	27690689
	27680359
	27671661
	27657394
	27657114
	27653836
	27650750
	27423444
	27422548
	27416208
	27416136
	27406640
	27369732
	27366699
	27366382
	27366212
	27359932
	27348105
	27335219
	27334543
	2631210
	263091680
	2627977
	2593507
	25196986
	2480610
	24771060
	24530336
	24426654
	23823876
	23612960
	23590844
	23368329
	23303017
	23236001
	23197911
	2246307
	2244484
	2244361
	2243266
	2237039
	2237017
	22225846
	22160684
	21798831
	21729663
	21550076
	20944267
	20729247
	20368621
	20338933
2000	4791799
1998	4791799
	19829700
	19490764
	19244182
1922 V. 1	1768341
1910	1768341
1909	1768341
1903	1768341
1898	1768341
1893	1768341
1892	1768341
	18913017
1890	1768341
1889	1768341
	18783415
1876	1768341
	18748033
	18697119
	18532856
	181170269
	1779113
	1713675
	1704893
	16850774
	1681077
	159922
	15587073
	15507159
	1533024
	15324870
	15082305, 15082305
	14874504
	1482668
	14137939
	14100511
	13866270
	1331434
	1294422
	1241142
	11205992
	10909387
	10562344
	10527278
	10497016
	10266330
	10182666
	10001839
V. 7	3269461
V. 6	3269461
V. 5	241660
V. 4	13756628
V. 3	241660
V. 24	40649222
V. 23	40649222
V. 2	2831567
V. 2	13756628
V. 1/CORR.	40649222
V. 1	336771
V. 1	308408
V. 1	2831567
V. 1	1543383
V. 1	12789742
995	29870347
	9952311
	995033
	9940303
	9932494
	9925925
	9923120
	9922443
	991546
	9865125
	9858630
98-582	10582518
	984978
	9833444
	9828980
	982615
98-1161	11693799
	9801502
	9775820
	9745453
	9743617
	9708333
	9702012
	970008
	9697475
	9693488
	9658866
	965517
	9631794
	9631556
	9629335
	9628184
	9617554
	9606886
	9591078
	9587711
	9582172
	9542570
	9504592
	948660
	9476030
	944969
	941087
	9401503
	9401198
	9400356
	9387328
	9361748
	9359008
	9352052
	9333448
	9271096
	9201359
	9185615
	9138312
	9131098
	9129080
	9126131
	9121782
	9059019
	9046803
	9039917
	9031151
	9010556
	9005846
	9001756
	8999028
	8989762
	8987385
	8986455
	8972214
	8962047
	8956482
	8916588
	8893327
	8890908
	8877660
	8822842
	8815031
	881416
	8808855
	877897
	8773345
	8770945
	8737650
	8734390
	8731416
	8682458
	8681055
	8668569
	8634249
	8629254
	861286052
	8611441
	8566839
	8558042
	8538475
	8535864
	8526910
	8518349
	8508235
	8492580
	8482923
	8414903
	8353992
	8353074
	8349075
	8347883
	8341389
	8341213
	8338712
	829854790
	8297305
	8297270
	8291982
	8289214
	828511409
	826129299
	8237545
	8237039
	8211276
	8188893
	8182295
	8173955
	8165245
	8139345
	8124304
	8116584
	8089643
	805421071
	8049112
	8038462
	8033607
	8029461
	8022548
	8022491
	801404
	798263163
	7963145
	794003928
	793747710
	7917926
	7909524
	7899002
	785221785
	784964873
	7833529
	781939432
	781712640
	780100024
	7792149
	7773860
	7773701
	776623682
	775992570
	775662734
	775662591
	7756604
	774908301
	7746080
	773207046
	7719892
	77007876
	769657031
	76834480
	76834467
	76802220
	76762782
	7658392
	763213542
	763178687
	760070989
	757517851
	757339370
	7567156
	7567041
	7565083
	755772878
	7543017
	754212910
	7541007
	75385057
	7537430
	753726105
	7537123
	7537002
	752310349
	751314255
	7502577
	7486712
	748435502
	748365738
	747709418
	74752
	7463365
	745911606
	74466165
	743846540
	7436661
	741964209
	7394118
	7375696
	7365144
	7342242
	7329854
	730062
	729750419
	7286609
	72815561
	7281424
	7281199
	727271
	7269898
	72663874
	72661968
	72659382
	7232167
	7226532
	720010898
	71931388
	7192430
	7188604
	71814407
	71790566
	714821459
	71341182
	71337452
	71337274
	71337201
	71312089
	7130229
	71292062
	71278075
	71274873
	71271022
	71249581
	712067306
	711758172
	71146085
	7113287
	70857735
	70850999
	70843032
	70821337
	7078441
	70701442
	70697883
	70692236
	70665805
	705534
	70251632
	70251047
	7022859
	70224083
	70168312
	699487710
	696952432
	69662558
	696620214
	695076520
	694738740
	6944855
	690667748
	68812489
	6860275
	682171104
	681765099
	681368137
	68125260
	680057130
	67836707
	678304
	6773292
	676690668
	676689146
	67541653
	6727309
	672278383
	671809004
	67147197
	670106034
	669672619
	669403858
	668992965
	6683521
	668236957
	668109366
	6660178
	6653821
	664735742
	664712435
	664685098
	664597136
	664580193
	66386510
	66383090
	660156110
	660060725
	660033204
	659516174
	658201958
	657981916
	657647611
	657112027
	656871927
	656846660
	6565107
